model,scope,state,cutoff,intended_retained_min,intended_retained_max,intended_total,intended_gate_unknown,family_retained_min,family_retained_max,family_total,family_gate_unknown,unrelated_retained_min,unrelated_retained_max,unrelated_total,unrelated_gate_unknown
qwen3.5:9b,autonomous_depth_only,original,0.62,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.63,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.64,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.65,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.66,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.67,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.68,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.69,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,original,0.7,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,original,0.71,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,original,0.72,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,original,0.73,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,original,0.74,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,original,0.75,11,11,11,0,25,25,25,0,29,29,96,0
qwen3.5:9b,autonomous_depth_only,original,0.76,11,11,11,0,25,25,25,0,28,28,96,0
qwen3.5:9b,autonomous_depth_only,original,0.77,11,11,11,0,25,25,25,0,27,27,96,0
qwen3.5:9b,autonomous_depth_only,original,0.78,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,original,0.79,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,original,0.8,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:9b,autonomous_depth_only,original,0.81,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:9b,autonomous_depth_only,original,0.82,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:9b,autonomous_depth_only,original,0.83,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:9b,autonomous_depth_only,original,0.84,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:9b,autonomous_depth_only,original,0.85,11,11,11,0,25,25,25,0,19,19,96,0
qwen3.5:9b,autonomous_depth_only,original,0.86,11,11,11,0,25,25,25,0,18,18,96,0
qwen3.5:9b,autonomous_depth_only,original,0.87,11,11,11,0,25,25,25,0,16,16,96,0
qwen3.5:9b,autonomous_depth_only,original,0.88,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:9b,autonomous_depth_only,original,0.89,11,11,11,0,25,25,25,0,13,13,96,0
qwen3.5:9b,autonomous_depth_only,original,0.9,11,11,11,0,25,25,25,0,12,12,96,0
qwen3.5:9b,autonomous_depth_only,original,0.91,11,11,11,0,25,25,25,0,9,9,96,0
qwen3.5:9b,autonomous_depth_only,original,0.92,11,11,11,0,25,25,25,0,9,9,96,0
qwen3.5:9b,autonomous_depth_only,original,0.93,11,11,11,0,25,25,25,0,9,9,96,0
qwen3.5:9b,autonomous_depth_only,original,0.94,11,11,11,0,25,25,25,0,8,8,96,0
qwen3.5:9b,autonomous_depth_only,original,0.95,11,11,11,0,25,25,25,0,8,8,96,0
qwen3.5:9b,autonomous_depth_only,original,0.96,11,11,11,0,25,25,25,0,7,7,96,0
qwen3.5:9b,autonomous_depth_only,original,0.97,10,10,11,0,24,24,25,0,5,5,96,0
qwen3.5:9b,autonomous_depth_only,original,0.98,7,7,11,0,18,18,25,0,1,1,96,0
qwen3.5:9b,autonomous_depth_only,original,0.99,1,1,11,0,4,4,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,0.995,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,0.999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,0.9999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,0.99999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,0.999999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,original,1.0,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_101,0.0,10,10,10,0,24,24,24,0,86,86,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.01,10,10,10,0,24,24,24,0,81,81,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.02,10,10,10,0,24,24,24,0,73,73,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.03,10,10,10,0,24,24,24,0,64,64,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.04,10,10,10,0,24,24,24,0,59,59,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.05,10,10,10,0,24,24,24,0,57,57,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.06,10,10,10,0,24,24,24,0,53,53,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.07,10,10,10,0,24,24,24,0,43,43,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.08,10,10,10,0,24,24,24,0,42,42,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.09,10,10,10,0,24,24,24,0,42,42,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.1,10,10,10,0,24,24,24,0,40,40,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.11,10,10,10,0,24,24,24,0,39,39,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.12,10,10,10,0,24,24,24,0,39,39,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.13,10,10,10,0,24,24,24,0,39,39,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.14,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.15,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.16,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.17,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.18,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.19,10,10,10,0,24,24,24,0,38,38,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.2,10,10,10,0,24,24,24,0,37,37,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.21,10,10,10,0,24,24,24,0,37,37,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.22,10,10,10,0,24,24,24,0,37,37,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.23,10,10,10,0,24,24,24,0,36,36,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.24,10,10,10,0,24,24,24,0,36,36,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.25,10,10,10,0,24,24,24,0,35,35,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.26,10,10,10,0,24,24,24,0,35,35,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.27,10,10,10,0,24,24,24,0,34,34,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.28,10,10,10,0,24,24,24,0,33,33,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.29,10,10,10,0,24,24,24,0,31,31,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.3,10,10,10,0,24,24,24,0,30,30,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.31,10,10,10,0,24,24,24,0,30,30,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.32,10,10,10,0,24,24,24,0,29,29,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.33,10,10,10,0,24,24,24,0,29,29,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.34,10,10,10,0,24,24,24,0,29,29,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.35,10,10,10,0,24,24,24,0,29,29,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.36,10,10,10,0,24,24,24,0,29,29,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.37,10,10,10,0,24,24,24,0,28,28,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.38,10,10,10,0,24,24,24,0,28,28,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.39,10,10,10,0,24,24,24,0,28,28,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.4,10,10,10,0,24,24,24,0,28,28,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.41,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.42,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.43,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.44,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.45,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.46,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.47,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.48,10,10,10,0,24,24,24,0,27,27,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.49,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.5,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.51,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.52,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.53,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.54,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.55,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.56,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.57,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.58,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.59,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.6,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.61,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.62,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.63,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.64,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.65,10,10,10,0,24,24,24,0,26,26,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.66,10,10,10,0,24,24,24,0,25,25,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.67,10,10,10,0,24,24,24,0,25,25,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.68,10,10,10,0,24,24,24,0,23,23,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.69,10,10,10,0,24,24,24,0,23,23,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.7,10,10,10,0,24,24,24,0,22,22,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.71,10,10,10,0,24,24,24,0,21,21,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.72,10,10,10,0,24,24,24,0,21,21,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.73,10,10,10,0,24,24,24,0,21,21,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.74,10,10,10,0,24,24,24,0,20,20,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.75,10,10,10,0,24,24,24,0,20,20,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.76,10,10,10,0,24,24,24,0,20,20,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.77,10,10,10,0,24,24,24,0,19,19,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.78,10,10,10,0,24,24,24,0,18,18,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.79,10,10,10,0,24,24,24,0,18,18,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.8,10,10,10,0,24,24,24,0,18,18,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.81,10,10,10,0,24,24,24,0,17,17,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.82,10,10,10,0,24,24,24,0,17,17,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.83,10,10,10,0,24,24,24,0,16,16,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.84,10,10,10,0,24,24,24,0,16,16,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.85,10,10,10,0,24,24,24,0,16,16,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.86,10,10,10,0,24,24,24,0,15,15,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.87,10,10,10,0,24,24,24,0,15,15,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.88,10,10,10,0,24,24,24,0,14,14,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.89,10,10,10,0,23,23,24,0,13,13,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.9,10,10,10,0,23,23,24,0,12,12,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.91,10,10,10,0,23,23,24,0,12,12,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.92,10,10,10,0,23,23,24,0,10,10,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.93,10,10,10,0,23,23,24,0,8,8,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.94,10,10,10,0,23,23,24,0,7,7,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.95,9,9,10,0,22,22,24,0,7,7,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.96,8,8,10,0,20,20,24,0,7,7,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.97,8,8,10,0,18,18,24,0,4,4,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.98,4,4,10,0,9,9,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.99,1,1,10,0,3,3,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.995,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.999,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.9999,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.99999,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,0.999999,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_101,1.0,0,0,10,0,0,0,24,0,0,0,86,0
qwen3.5:9b,autonomous_depth_only,state_202,0.0,11,11,11,0,25,25,25,0,96,96,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.01,11,11,11,0,25,25,25,0,80,80,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.02,11,11,11,0,25,25,25,0,69,69,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.03,11,11,11,0,25,25,25,0,65,65,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.04,11,11,11,0,25,25,25,0,60,60,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.05,11,11,11,0,25,25,25,0,58,58,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.06,11,11,11,0,25,25,25,0,55,55,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.07,11,11,11,0,25,25,25,0,54,54,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.08,11,11,11,0,25,25,25,0,52,52,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.09,11,11,11,0,25,25,25,0,51,51,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.1,11,11,11,0,25,25,25,0,51,51,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.11,11,11,11,0,25,25,25,0,50,50,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.12,11,11,11,0,25,25,25,0,50,50,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.13,11,11,11,0,25,25,25,0,50,50,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.14,11,11,11,0,25,25,25,0,49,49,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.15,11,11,11,0,25,25,25,0,48,48,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.16,11,11,11,0,25,25,25,0,48,48,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.17,11,11,11,0,25,25,25,0,46,46,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.18,11,11,11,0,25,25,25,0,45,45,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.19,11,11,11,0,25,25,25,0,43,43,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.2,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.21,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.22,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.23,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.24,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.25,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.26,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.27,11,11,11,0,25,25,25,0,42,42,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.28,11,11,11,0,25,25,25,0,41,41,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.29,11,11,11,0,25,25,25,0,41,41,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.3,11,11,11,0,25,25,25,0,41,41,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.31,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.32,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.33,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.34,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.35,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.36,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.37,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.38,11,11,11,0,25,25,25,0,38,38,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.39,11,11,11,0,25,25,25,0,38,38,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.4,11,11,11,0,25,25,25,0,38,38,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.41,11,11,11,0,25,25,25,0,38,38,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.42,11,11,11,0,25,25,25,0,37,37,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.43,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.44,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.45,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.46,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.47,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.48,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.49,11,11,11,0,25,25,25,0,35,35,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.5,11,11,11,0,25,25,25,0,34,34,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.51,11,11,11,0,25,25,25,0,34,34,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.52,11,11,11,0,25,25,25,0,34,34,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.53,11,11,11,0,25,25,25,0,33,33,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.54,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.55,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.56,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.57,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.58,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.59,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.6,11,11,11,0,25,25,25,0,29,29,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.61,11,11,11,0,25,25,25,0,28,28,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.62,11,11,11,0,25,25,25,0,27,27,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.63,11,11,11,0,25,25,25,0,27,27,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.64,11,11,11,0,25,25,25,0,26,26,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.65,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.66,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.67,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.68,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.69,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.7,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.71,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.72,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.73,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.74,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.75,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.76,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.77,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.78,11,11,11,0,25,25,25,0,22,22,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.79,11,11,11,0,25,25,25,0,21,21,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.8,11,11,11,0,25,25,25,0,21,21,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.81,11,11,11,0,25,25,25,0,19,19,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.82,11,11,11,0,25,25,25,0,19,19,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.83,11,11,11,0,25,25,25,0,19,19,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.84,11,11,11,0,25,25,25,0,16,16,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.85,11,11,11,0,25,25,25,0,15,15,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.86,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.87,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.88,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.89,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.9,11,11,11,0,25,25,25,0,13,13,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.91,11,11,11,0,25,25,25,0,11,11,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.92,10,10,11,0,24,24,25,0,10,10,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.93,9,9,11,0,23,23,25,0,8,8,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.94,9,9,11,0,23,23,25,0,6,6,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.95,9,9,11,0,22,22,25,0,5,5,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.96,9,9,11,0,20,20,25,0,4,4,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.97,9,9,11,0,20,20,25,0,2,2,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.98,7,7,11,0,16,16,25,0,1,1,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.99,1,1,11,0,4,4,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.995,0,0,11,0,1,1,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.9999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.99999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,0.999999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_202,1.0,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:9b,autonomous_depth_only,state_303,0.0,10,10,10,0,24,24,24,0,86,86,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.01,10,10,10,0,24,24,24,0,77,77,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.02,10,10,10,0,24,24,24,0,68,68,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.03,10,10,10,0,24,24,24,0,60,60,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.04,10,10,10,0,24,24,24,0,54,54,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.05,10,10,10,0,24,24,24,0,53,53,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.06,10,10,10,0,24,24,24,0,49,49,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.07,10,10,10,0,24,24,24,0,46,46,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.08,10,10,10,0,24,24,24,0,46,46,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.09,10,10,10,0,24,24,24,0,44,44,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.1,10,10,10,0,24,24,24,0,44,44,86,0
qwen3.5:9b,autonomous_depth_only,state_303,0.11,10,10,10,0,24,24,24,0,44,44,86,0
